Restaurant,Item,Calories
burger-king,French Fries,223
burger-king,Motts' Applesauce,50
burger-king,Mozzarella Sticks,287
burger-king,Onion Rings,302
pollo-tropical,Black Beans for Bowl,180
pollo-tropical,Boneless Chicken Breast for Bowl,120
pollo-tropical,Brown Rice for Bowl,290
pollo-tropical,Diced Tomatoes for Bowl,5
pollo-tropical,Kernel Corn for Bowl,30
pollo-tropical,Mac & Cheese for Bowl,410
pollo-tropical,Mashed Potato & Gravy for Bowl,280
pollo-tropical,Pollo Bites for Bowl,260
pollo-tropical,Pulled Pork for Bowl,170
pollo-tropical,Red Beans for Bowl,150
pollo-tropical,Romaine and Yellow Rice with Vegetables for Bowl,190
pollo-tropical,Romaine Lettuce and Brown Rice for Bowl,160
pollo-tropical,Romaine Lettuce and White Rice for Bowl,190
pollo-tropical,Romaine Lettuce for Bowl,10
pollo-tropical,Sauteed Onions for Bowl,20
pollo-tropical,Sauteed Peppers for Bowl,15
pollo-tropical,White Rice for Bowl,330
pollo-tropical,Yellow Rice with Vegetables for Bowl,320
pollo-tropical,1/2 Chicken,650
pollo-tropical,1/2 Rack BBQ Ribs with Guava BBQ Sauce,920
pollo-tropical,1/4 Dark Meat Chicken,170
pollo-tropical,1/4 White Meat Chicken,220
pollo-tropical,Grilled Chicken Breasts,240
pollo-tropical,Pollo Bites,260
pollo-tropical,Pulled Pork with Sauteed Onions,370
pollo-tropical,BBQ Sauce,50
pollo-tropical,Caesar Dressing,290
pollo-tropical,Chipotle Mayo,160
pollo-tropical,Chipotle Ranch Dressing,260
pollo-tropical,Cilantro Garlic Sauce,160
pollo-tropical,Curry Mustard,150
pollo-tropical,Diced Onions,10
pollo-tropical,Fresh Salsa,5
pollo-tropical,Garlic Sauce (Mojo),80
pollo-tropical,Guava BBQ Sauce,60
pollo-tropical,Jalapeno Slices,5
pollo-tropical,Ketchup,35
pollo-tropical,Peppadew Spread,150
pollo-tropical,Pineapple Rum Sauce,60
pollo-tropical,Spicy Poyo-Poy Sauce,100
pollo-tropical,Brookie,260
pollo-tropical,Flan,210
pollo-tropical,Key Lime Pie Slice,550
pollo-tropical,Quatro Leches,430
pollo-tropical,Apple Juice,100
pollo-tropical,Coca-Cola,150
pollo-tropical,Coke Zero,0
pollo-tropical,Diet Coke,0
pollo-tropical,Dr Pepper,150
pollo-tropical,Fanta Orange,160
pollo-tropical,Hi-C Fruit Punch,150
pollo-tropical,Hi-C Orange Lavaburst,180
pollo-tropical,Jupina,200
pollo-tropical,Mango Sweet Tea,110
pollo-tropical,Mango Tea,5
pollo-tropical,Materva,160
pollo-tropical,Mexican Coca-Cola,150
pollo-tropical,Natalie's Lemonade,150
pollo-tropical,Powerade Mountain Blast,80
pollo-tropical,Sprite,140
pollo-tropical,Sweet Tea,100
pollo-tropical,Tropical Rhythms Island Mango,130
pollo-tropical,Tropical Rhythms Reggae Medley,130
pollo-tropical,Unsweet Tea,5
pollo-tropical,Vitaminwater XXX,80
pollo-tropical,Kids Chicken Breast Strips,120
pollo-tropical,Kids Dark Meat Chicken,290
pollo-tropical,Kids Mac & Cheese Bowl,530
pollo-tropical,Kids Mashed Potato & Gravy Bowl,490
pollo-tropical,Kids Pollo Bites,160
pollo-tropical,Kids Rice Bowl with Black Beans & White Rice,530
pollo-tropical,Balsamic Tomatoes,120
pollo-tropical,Black Beans,180
pollo-tropical,Boiled Yuca with Garlic Sauce,310
pollo-tropical,Brown Rice,170
pollo-tropical,Brown Rice and Black Beans,350
pollo-tropical,Brown Rice and Red Beans,340
pollo-tropical,Caesar Salad,130
pollo-tropical,Chicken Gravy,10
pollo-tropical,Coleslaw,260
pollo-tropical,Corn Casserole,210
pollo-tropical,Dinner Roll,70
pollo-tropical,French Fries,250
pollo-tropical,Fried Yuca,320
pollo-tropical,Kernel Corn,120
pollo-tropical,Mac & Cheese,210
pollo-tropical,Mashed Potatoes,160
pollo-tropical,"Red Beans,",170
pollo-tropical,Sweet Plantains,230
pollo-tropical,White Rice,200
pollo-tropical,White Rice and Black Beans,380
pollo-tropical,White Rice and Red Beans,370
pollo-tropical,Yellow Rice with Vegetables,200
pollo-tropical,Yellow Rice with Vegetables & Black Beans,340
pollo-tropical,Yellow Rice with Vegetables & Red Beans,330
pollo-tropical,Add Bacon,70
pollo-tropical,Add Coleslaw,260
pollo-tropical,BBQ Pork Sliders with Coleslaw,220
pollo-tropical,Caribbean Chicken Soup,150
pollo-tropical,Chicken BLT Sandwich,570
pollo-tropical,Chicken Caesar Wrap,680
pollo-tropical,Chicken Quesadilla Wrap,660
pollo-tropical,Chipotle Chicken Sandwich,430
pollo-tropical,Classic Chicken Sandwich with Peppadew Sauce,430
pollo-tropical,Crispy Chipotle Chicken Sliders with Coleslaw,310
pollo-tropical,Crispy Cilantro Garlic Chicken Sliders,280
pollo-tropical,Grilled Chicken For Salad,120
pollo-tropical,Pollo Bites For Salad,310
pollo-tropical,Quesadilla Salad,400
costco,Caesar Dressing,270
costco,Cheddar Cheese Slice,90
costco,Deli Mustard,5
costco,Ketchup,10
costco,Sauerkraut,0
costco,Sweet Relish,10
costco,Yellow Mustard,5
costco,Diet Pepsi,0
costco,Fruit Punch,420
costco,Fruit Smoothie,240
costco,Hot Latte,130
costco,Hot Mocha,270
costco,Latte Freeze,190
costco,Light Lemonade,15
costco,Lipton Raspberry Tea,170
costco,Lipton Sweet Tea,170
costco,Mocha Freeze,310
costco,Mt Dew,270
costco,Pepsi,250
costco,Pink Lemonade,250
costco,Root Beer,250
costco,Sierra Mist,260
costco,Carne Pizza,900
costco,Cheese Pizza,760
costco,Combo Pizza,760
costco,Pepperoni Pizza,710
costco,BBQ Beef Brisket Sandwich,610
costco,Bratwurst,980
costco,Cheese Burger Fry &amp; Soda,1740
costco,Chicken Bake,770
costco,Hot Dog &amp; Soda,960
costco,Hot Turkey &amp; Provolone Sandwich,740
costco,Italian Sausage Sandwich,610
costco,Polish Sausage,970
costco,Rotisserie Chicken,140
costco,Turkey Wrap,830
costco,Berry Sundae,480
costco,Churro,530
costco,French Fries,900
costco,Yogurt,450
costco,Chicken Caesar Salad with Dressing &amp; Croutons,650
costco,Chili with Beans and Beef,450
carrabbas,Breakfast Plate,260
carrabbas,Fresh Fruit Bowl,110
carrabbas,"Sausage, Spinach And Mozzarella Frittata",740
carrabbas,Vegetable Frittata,620
carrabbas,Yogurt Bowl,140
carrabbas,Add Shrimp To Calamari,110
carrabbas,Calabrian Roasted Wings,930
carrabbas,Calamari,630
carrabbas,Calamari With Marinara &amp; Ricardo Sauce,1200
carrabbas,Mozzarella Marinara,990
carrabbas,Mussels In White Wine Lemon Butter,360
carrabbas,Shrimp Scampi,700
carrabbas,Tomato Caprese With Fresh Burrata,500
carrabbas,Zucchini Fritte,910
carrabbas,Birra Moretti,160
carrabbas,Blue Moon,180
carrabbas,Bud Light,110
carrabbas,Craft Beer,210
carrabbas,Light Beer,110
carrabbas,"Peroni, 13 oz, Draft",160
carrabbas,Regular Beer,160
carrabbas,Samuel Adams Boston Lager,190
carrabbas,Stella Artois,140
carrabbas,Arnold Palmer,50
carrabbas,Blackberry Iced Tea,45
carrabbas,Cafe Carrabba,230
carrabbas,Cafe Godiva,290
carrabbas,Cafe Latte,90
carrabbas,Cappuccino,70
carrabbas,Coffee,0
carrabbas,Coke,90
carrabbas,Decaf Coffee,0
carrabbas,Desert Pear Iced Tea,40
carrabbas,Diet Coke,0
carrabbas,Dr. Pepper,80
carrabbas,Espresso,25
carrabbas,Hi-C Fruit Punch,90
carrabbas,Hot Tea,0
carrabbas,Mango Iced Tea,45
carrabbas,Minute Maid Lemonade,110
carrabbas,Mr. Pibb,80
carrabbas,Orange Iced Tea,45
carrabbas,Peach Iced Tea,40
carrabbas,Pomegranate Iced Tea,45
carrabbas,Raspberry Iced Tea,45
carrabbas,Raspberry Lemonade,150
carrabbas,Root Beer,90
carrabbas,Sprite,80
carrabbas,Strawberry Iced Tea,35
carrabbas,Unsweetened Iced Tea,0
carrabbas,White Peach Iced Tea,35
carrabbas,Chicken Bryan,540
carrabbas,Chicken Marsala,440
carrabbas,Chicken Parmesan,690
carrabbas,Eggplant Parmesan,670
carrabbas,Parmesan-Crusted Chicken Arugula,580
carrabbas,Pollo Rosa Maria,540
carrabbas,Pork Saltimbocca,750
carrabbas,Prosciutto Wrapped Pork Tenderloin,350
carrabbas,Tuscan Grilled Chicken,290
carrabbas,Veal Marsala,410
carrabbas,Blackberry Bellini,160
carrabbas,Bloody Mary,150
carrabbas,Chianti Kiss,210
carrabbas,Cosmopolitan,130
carrabbas,Italian Old Fashioned,180
carrabbas,Mr C's Dirty Martini,120
carrabbas,Raspberry Limoncello Drop,160
carrabbas,Sicilian Prickly Pear Margarita,290
carrabbas,Sparkling Tuscan Lemonade,180
carrabbas,Tiramisu Martini,270
carrabbas,Vanilla Espresso Martini,140
carrabbas,"Chicken Trio, Chicken Bryan, Pollo Rosa Maria, And Chicken Marsala",780
carrabbas,"Italian Classics, Chicken Parmesan And Lasagne",730
carrabbas,Marsala Di Carrabba,610
carrabbas,"The Johnny, Tuscan Grilled Sirloin Marsala And Chicken Bryan",670
carrabbas,Bruschette Scotty Thompson,710
carrabbas,Chicken Piccata,290
carrabbas,Mezzaluna Carrabba,990
carrabbas,Scampi Damian,1020
carrabbas,Veal Piccata,370
carrabbas,Cannoli Cake,1440
carrabbas,Cinnamon Apple Crostata,1200
carrabbas,John Cole,870
carrabbas,Sogno Di Cioccolata &quot;Chocolate Dream&quot;,1050
carrabbas,Strawberry Cheesecake,1000
carrabbas,Tiramisu,790
carrabbas,Traditional Cannoli,870
carrabbas,Traditional Cannoli (Amore Monday),470
carrabbas,Kids 100% Apple Juice,80
carrabbas,Kids 100% Orange Juice,80
carrabbas,Kids 2% Milk,170
carrabbas,Kids Bambini Sundae,430
carrabbas,Kids Cheese Pizza,370
carrabbas,Kids Cheese Ravioli,330
carrabbas,Kids Chicken Fingers,450
carrabbas,Kids French Fries,490
carrabbas,Kids Grilled Cheese,580
carrabbas,Kids Grilled Chicken Breast,180
carrabbas,Kids Grilled Sirloin,320
carrabbas,Kids Grilled Sirloin With Broccoli,420
carrabbas,Kids Hi-C,70
carrabbas,Kids Mac N Cheese,280
carrabbas,Kids Penne Pomodoro Side,210
carrabbas,Kids Pepperoni Pizza,470
carrabbas,Kids Spaghetti And Meatballs,430
carrabbas,Kids Steamed Broccoli,40
carrabbas,Kids Steamed Spinach,30
carrabbas,Kids Whole Grain Spaghetti Pomodoro With Spinach,340
carrabbas,Caesar Salad With Salmon,1180
carrabbas,Caprese Sandwich,240
carrabbas,Caprese Sandwich With Chicken,290
carrabbas,Cheeseburger,490
carrabbas,Chicken Bryan Flatbread,600
carrabbas,Chicken Bryan Lunch,300
carrabbas,Chicken Parmesan Sandwich,310
carrabbas,Fettuccine Alfredo Lunch,690
carrabbas,Fettuccine Weesie Lunch,970
carrabbas,Italian Salad With Salmon,1310
carrabbas,Lasagne Lunch,390
carrabbas,Margherita Flatbread,620
carrabbas,Meatball Sandwich,340
carrabbas,Mediterranean Chicken Piadina,620
carrabbas,Mezzaluna Lunch,620
carrabbas,Sausage And Peppers Flatbread,510
carrabbas,"Shrimp, Orzo And Arugula Salad",520
carrabbas,Sicilian Orzo,210
carrabbas,Side Mezzaluna,280
carrabbas,Spaghetti With Meatballs Lunch,880
carrabbas,Spaghetti With Sausage,820
carrabbas,Steak Sandwich,370
carrabbas,Tomato Cucumber Salad,140
carrabbas,Tuscan-Grilled Sirloin,320
carrabbas,Tuscan-Grilled Sirloin Marsala,470
carrabbas,Zucchini Fritte Side,340
carrabbas,Fettuccine Carrabba,1470
carrabbas,Fettuccine Weesie,1340
carrabbas,Lasagne,780
carrabbas,Linguine Pescatore,800
carrabbas,Linguine Pescatore With Shrimp,830
carrabbas,Linguine Positano,800
carrabbas,Linguine Positano With Chicken,930
carrabbas,Linguine Positano With Shrimp,870
carrabbas,Lobster Ravioli,710
carrabbas,Mezzaluna,740
carrabbas,Pasta Georgio,1260
carrabbas,Rigatoni Campagnolo,1040
carrabbas,Shrimp And Scallop Linguine Alla Vodka,1100
carrabbas,Spaghetti With Bolognese Meat Sauce,840
carrabbas,Spaghetti With Meatballs,1000
carrabbas,Spaghetti With Pomodoro Sauce,630
carrabbas,Salmon Cetriolini,710
carrabbas,Shrimp And Sea Scallop Spiedino,410
carrabbas,Shrimp Parmesan,970
carrabbas,Simply Grilled Mahi,210
carrabbas,Tomato Basil Salmon,690
carrabbas,Trout Alla Nocciola,600
carrabbas,Wood-Grilled Tilapia,310
carrabbas,Fettuccine Alfredo,690
carrabbas,Garlic Mashed Potatoes,280
carrabbas,Garlic Rosemary Fries,540
carrabbas,Grilled Asparagus,60
carrabbas,Grilled Vegetables,50
carrabbas,Penne Pomodoro,210
carrabbas,Sauteed Broccoli,160
carrabbas,Sauteed Spinach,180
carrabbas,Steamed Asparagus,25
carrabbas,Steamed Broccoli,40
carrabbas,Bruschette Scotty Thompson Small Plate,520
carrabbas,Bruschette Siciliani,450
carrabbas,Cauliflower Fritte,670
carrabbas,Chicken Parmesan Bites,600
carrabbas,Grilled Asparagus With Prosciutto,250
carrabbas,Meatballs And Ricotta,380
carrabbas,Three-Cheese And Sausage Stuffed Mushrooms,300
carrabbas,Add Crumbled Gorgonzola,110
carrabbas,Caesar Salad,650
carrabbas,Caesar Side Salad,320
carrabbas,House Side Salad,260
carrabbas,Italian Salad,780
carrabbas,Italian Side Salad,350
carrabbas,Johnny Rocco Salad,540
carrabbas,Light Balsamic Dressing,80
carrabbas,Mama Mandola's Sicilian Chicken Soup,100
carrabbas,Minestrone Soup,120
carrabbas,Sausage And Lentil Soup,220
carrabbas,Bryan Topping,180
carrabbas,Garlic Aioli,220
carrabbas,Gorgonzola Cheese Sauce,200
carrabbas,Marsala Sauce,150
carrabbas,Scampi Topping,250
carrabbas,Spicy Sicilian Butter,80
carrabbas,Spiedino,240
carrabbas,Tuscan Grilled Filet,640
carrabbas,Tuscan Grilled Pork Chop,390
carrabbas,Tuscan Grilled Ribeye,710
carrabbas,Tuscan Grilled Sirloin,320
carrabbas,Blackberry Sangria,250
carrabbas,Classic Red Sangria,200
carrabbas,Peach Sangria,210
carrabbas,Red Wine,150
carrabbas,Rose Wine,150
carrabbas,Sparkling Wine,140
carrabbas,White Wine,150
carrabbas,Cheese Pizza,650
carrabbas,Margherita Pizza,720
carrabbas,Pepperoni Pizza,780
noodles-company,Cheesy Garlic Bread,350
noodles-company,Korean BBQ Meatballs,440
noodles-company,Potstickers,220
noodles-company,Chocolate Chunk Cookie,450
noodles-company,Rice Krispy Treat,540
noodles-company,Snoodledoodle Cookie,450
noodles-company,Kid's Applesauce,70
noodles-company,Kid's Broccoli,20
noodles-company,Kid's Buttered Noodles with Broccoli,400
noodles-company,Kid's Grilled Chicken Breast with Broccoli & Marinara Sauce,150
noodles-company,Kid's Rice Crispy,130
noodles-company,Kid's Spaghetti & Meatballs with Broccoli & Marinara Sauce,471
noodles-company,Kid's Wisconsin Mac & Cheese,420
noodles-company,3-Cheese Tortelloni Pesto,790
noodles-company,3-Cheese Tortelloni Rosa,730
noodles-company,Alfredo Montamore with Parmesan-Crusted Chicken,801
noodles-company,BBQ Pork Mac & Cheese,691
noodles-company,Buffalo Chicken Mac & Cheese,651
noodles-company,Buttered Egg Noodles,380
noodles-company,Cauliflower Rigatoni Fresca with Shrimp,471
noodles-company,Cauliflower Rigatoni in Roasted Garlic Cream Sauce,410
noodles-company,Gluten-Sensitive Pipette Mac & Cheese,420
noodles-company,Grilled Orange Chicken Lo Mein,490
noodles-company,Japanese Pan Noodles,320
noodles-company,Pad Thai Noodles,521
noodles-company,Penne Rosa,360
noodles-company,Pesto Cavatappi,370
noodles-company,Roasted Garlic Cream Tortelloni,820
noodles-company,Shrimp Scampi,461
noodles-company,Spaghetti & Meatballs,671
noodles-company,Spicy Korean Beef Noodles,500
noodles-company,Whole Grain Tuscan Fresca,350
noodles-company,Wisconsin Mac & Cheese,490
noodles-company,Zucchini Noodles Shrimp Scampi,240
noodles-company,Zucchini Pesto Noodles with Grilled Chicken,310
noodles-company,Zucchini Truffle Mac,260
noodles-company,Caesar Chicken Salad,270
noodles-company,Caesar Salad,160
noodles-company,Chicken Veracruz Salad,380
noodles-company,The Med Salad with Chicken,250
noodles-company,Baguette,160
noodles-company,Caesar Side Salad,80
noodles-company,Chicken Noodle Soup Side,120
noodles-company,Thai Chicken Soup Side,120
noodles-company,Tomato Basil Bisque Side,140
noodles-company,Tossed Green Side Salad,70
noodles-company,Wisconsin Mac & Cheese Side,270
noodles-company,Chicken Noodle Soup,190
noodles-company,Thai Chicken Soup,250
noodles-company,Tomato Basil Bisque,290
olive-garden,Braised Beef & Tortelloni,1120
olive-garden,Breadstick Sandwich,520
olive-garden,Cheese Ravioli,780
olive-garden,Chicken & Shrimp Carbonara,1590
olive-garden,Chicken Alfredo,1480
olive-garden,Chicken Margherita,590
olive-garden,Chicken Marsala,1080
olive-garden,Chicken Parmigiana,760
olive-garden,Chicken Piccata,500
olive-garden,Chicken Scampi,1260
olive-garden,Chicken Tortelloni Alfredo,1980
olive-garden,Eggplant Parmigiana,1060
olive-garden,Fettuccine Alfredo,1010
olive-garden,Five Cheese Ziti al Forno,1220
olive-garden,Gorgonzola Topped Sirloin Steak,1020
olive-garden,Herb-Grilled Salmon,460
olive-garden,Lasagna Classico,930
olive-garden,Linquine di Mare,570
olive-garden,Meatball Pizza Bowl,860
olive-garden,Parmesan-Alfredo Crusted Sirloin Steak,1180
olive-garden,Ravioli di Portobello,820
olive-garden,Seafood Lasagna Saute,1260
olive-garden,Shrimp Alfredo,1150
olive-garden,Shrimp Scampi,500
olive-garden,Steak Gorgonzola-Alfredo,1380
olive-garden,Stuffed Chicken Marsala,950
olive-garden,Tilapia Piccata,420
olive-garden,Tour of Italy,1520
olive-garden,Zoodles Primavera,570
olive-garden,Breadsticks,140
olive-garden,Calamari,870
olive-garden,Five Italian Cheese Fonduta,760
olive-garden,Garlic Mussels Marinara,510
olive-garden,Lasagna Dip with Pasta Chips,950
olive-garden,Lasagna Fritta,1070
olive-garden,Parmesan Crusted Zucchini,90
olive-garden,Shrimp Scampi Fritta,560
olive-garden,Spinach Artichoke Dip with Pasta Chips,800
olive-garden,Stuffed Mushrooms,380
olive-garden,Toasted Beef & Pork Ravioli,340
olive-garden,Amaretto Tiramisu,220
olive-garden,Black Tie Mousse Cake,750
olive-garden,Chocolate Mousse,240
olive-garden,Dark Chocolate Caramel Cream,240
olive-garden,Lemon Cream Cake,550
olive-garden,Limoncello Mousse,240
olive-garden,Strawberry & White Chocolate Cake,190
olive-garden,Tiramisu,470
olive-garden,Warm Apple Crostata,630
olive-garden,Zeppoli,810
olive-garden,Chicken & Gnocchi Soup,230
olive-garden,House Salad,70
olive-garden,Minestrone Soup,110
olive-garden,Pasta e Fagioli,150
olive-garden,Stellini Soup,200
olive-garden,Zuppa Toscana,220
kwik-trip,Blueberry Bagel,330
kwik-trip,Cinnamon Crunch Bagel,390
kwik-trip,Everything Bagel,350
kwik-trip,Plain Bagel,310
kwik-trip,Banana Cake Bar,260
kwik-trip,Carrot Cake Bar,370
kwik-trip,Lemon Cake Bar,380
kwik-trip,Pumpkin Bar,480
kwik-trip,"Bacon, Egg &amp; Cheese Croissant",340
kwik-trip,Breakfast Burger,420
kwik-trip,"Egg White, Ham &amp; Cheese Muffin",260
kwik-trip,Fried Chicken &amp; Waffle Sandwich,570
kwik-trip,"Ham, Egg &amp; Cheese Croissant",330
kwik-trip,"Sausage, Egg &amp; Cheese Biscuit",580
kwik-trip,"Sausage, Egg &amp; Cheese Croissant",460
kwik-trip,"Sausage, Egg &amp; Cheese Muffin",410
kwik-trip,Waffle Breakfast Sandwich,630
kwik-trip,Western Omelette Bagel with Ham and Cheese,440
kwik-trip,Western Omelette Croissant with Cheese,370
kwik-trip,Brownie,310
kwik-trip,Brownie With Chocolate Flavored Icing,410
kwik-trip,Brownie With Cinnamon Roll Frosting,420
kwik-trip,Brownie With Maple Cream Frosting,420
kwik-trip,Brownie With Powdered Sugar,320
kwik-trip,Brownie With Snow White Icing,420
kwik-trip,Walnut Brownie,340
kwik-trip,Walnut Brownie With Chocolate Flavored Icing,450
kwik-trip,Walnut Brownie With Cinnamon Roll Frosting,450
kwik-trip,Walnut Brownie With Maple Cream Frosting,440
kwik-trip,Walnut Brownie With Powdered Sugar,350
kwik-trip,Angus Bacon Cheeseburger,650
kwik-trip,Angus Beef Frank,340
kwik-trip,Angus Cheeseburger,590
kwik-trip,Angus Mushroom &amp; Swiss Burger,610
kwik-trip,Bratwurst,310
kwik-trip,Bratwurst Bun,140
kwik-trip,Breakfast Sausage,330
kwik-trip,Cheddarwurst,300
kwik-trip,Cheeseburger,350
kwik-trip,Double Cheeseburger,560
kwik-trip,Hot Dog Bun,140
kwik-trip,Regular Hot Dog,140
kwik-trip,Beef &amp; Bean Burrito,350
kwik-trip,Breakfast Burrito,330
kwik-trip,Chicken Rice Salsa Burrito,290
kwik-trip,Chipotle Chicken Burrito,310
kwik-trip,Fiesta Melt Burrito,330
kwik-trip,Sausage &amp; Pepperoni Pizza Burrito,350
kwik-trip,Steak Ranchero Burrito,330
kwik-trip,Blueberry Crisp Cappuccino,182
kwik-trip,Caramel Macchiato Cappuccino,184
kwik-trip,Cinnabon Cinnamon Roll Cappuccino,183
kwik-trip,English Toffee Cappuccino,179
kwik-trip,Fat Free French Vanilla Cappuccino,177
kwik-trip,French Vanilla Cappuccino,270
kwik-trip,Hershey's Cookies 'n' Creme Cappuccino,186
kwik-trip,Horchata Latte Cappuccino,187
kwik-trip,Pumpkin Spice Cappuccino,184
kwik-trip,Raspberry Sweet Cream Latte Cappuccino,280
kwik-trip,Sea Salt Caramel Mocha Cappuccino,180
kwik-trip,Sugar Free French Vanilla Cappuccino,195
kwik-trip,Unicorn Cappuccino,183
kwik-trip,White Chocolate Caramel Cappuccino,184
kwik-trip,York Peppermint Cappuccino,188
kwik-trip,Cheddar Cheese Plank,230
kwik-trip,Colby Jack Cheese Plank,220
kwik-trip,Mozzarella String Cheese Stick,80
kwik-trip,Pepper Jack Cheese Plank,200
kwik-trip,Smoked Mozzarella String Cheese Stick,80
kwik-trip,Twist Mozzarella String Cheese Stick,80
kwik-trip,Cold Brew Coffee,20
kwik-trip,Karuba Coffee,5
kwik-trip,Sweetened Brewed Tea,250
kwik-trip,Unsweetened Brewed Tea,0
kwik-trip,Caramel Flavored Sauce,110
kwik-trip,Chocolate Flavored Sauce,110
kwik-trip,Chocolate Topper,10
kwik-trip,Cinnamon Topper,10
kwik-trip,Nutmeg Topper,5
kwik-trip,Vanilla Topper,10
kwik-trip,Whipped Topping,59
kwik-trip,Caramel Syrup,90
kwik-trip,Chai Syrup,80
kwik-trip,Cinnamon Hazelnut Non-Dairy Creamer,35
kwik-trip,Cinnamon Roll Syrup,90
kwik-trip,French Vanilla Non-Dairy Creamer,30
kwik-trip,Half &amp; Half,35
kwik-trip,Hazelnut Syrup,90
kwik-trip,Irish Cream Non-Dairy Creamer,35
kwik-trip,Peppermint Syrup,90
kwik-trip,Pumpkin Spice Syrup,90
kwik-trip,Real Sugar Sweetener,100
kwik-trip,Skim Milk,10
kwik-trip,Sugar Free Caramel Syrup,0
kwik-trip,Sure Shot Flavors,2
kwik-trip,Toasted Marshmallow Syrup,90
kwik-trip,Whole Milk For Coffee,15
kwik-trip,Cold Brew Coffee With Caramel,159
kwik-trip,Cold Brew Coffee With Dark Chocolate,160
kwik-trip,Cold Brew Coffee With Lemonade Shandy,87
